id,lot_frontage,lot_area,lot_shape,utilities,land_slope,neighborhood,overall_qual,overall_cond,year_built,year_remod/add,mas_vnr_area,exter_qual,exter_cond,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,total_bsmt_sf,heating_qc,central_air,electrical,1st_flr_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,misc_val,mo_sold,yr_sold,saleprice_log,ms_subclass_30,ms_subclass_40,ms_subclass_45,ms_subclass_50,ms_subclass_60,ms_subclass_70,ms_subclass_75,ms_subclass_80,ms_subclass_85,ms_subclass_90,ms_subclass_120,ms_subclass_160,ms_subclass_180,ms_subclass_190,street_Pave,land_contour_HLS,land_contour_Low,land_contour_Lvl,lot_config_CulDSac,lot_config_FR2,lot_config_FR3,lot_config_Inside,condition_1_Feedr,condition_1_Norm,condition_1_PosA,condition_1_PosN,condition_1_RRAe,condition_1_RRAn,condition_1_RRNe,condition_1_RRNn,condition_2_Norm,condition_2_PosA,bldg_type_2fmCon,bldg_type_Duplex,bldg_type_Twnhs,bldg_type_TwnhsE,house_style_1.5Unf,house_style_1Story,house_style_2.5Fin,house_style_2.5Unf,house_style_2Story,house_style_SFoyer,house_style_SLvl,roof_style_Gable,roof_style_Gambrel,roof_style_Hip,roof_style_Mansard,roof_style_Shed,roof_matl_Tar&Grv,roof_matl_WdShake,roof_matl_WdShngl,exterior_1st_AsphShn,exterior_1st_BrkComm,exterior_1st_BrkFace,exterior_1st_CemntBd,exterior_1st_HdBoard,exterior_1st_MetalSd,exterior_1st_Plywood,exterior_1st_Stucco,exterior_1st_VinylSd,exterior_1st_Wd Sdng,exterior_1st_WdShing,exterior_2nd_AsphShn,exterior_2nd_Brk Cmn,exterior_2nd_BrkFace,exterior_2nd_CBlock,exterior_2nd_CmentBd,exterior_2nd_HdBoard,exterior_2nd_ImStucc,exterior_2nd_MetalSd,exterior_2nd_Plywood,exterior_2nd_Stucco,exterior_2nd_VinylSd,exterior_2nd_Wd Sdng,exterior_2nd_Wd Shng,mas_vnr_type_BrkFace,mas_vnr_type_None,mas_vnr_type_Stone,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood,heating_GasW,heating_Grav,garage_type_Attchd,garage_type_Basment,garage_type_BuiltIn,garage_type_CarPort,garage_type_Detchd,sale_type_CWD,sale_type_Con,sale_type_ConLD,sale_type_ConLI,sale_type_ConLw,sale_type_New,sale_type_Oth,sale_type_WD 
2727,87.0,13050,4,4,2,3,5,6,1963,1963,0.0,3,3,4,3,3,3,104.0,5,1000.0,5,1,5,1000,1000,1.0,0.0,1,0,1,1,3,4,8,2,1993.0,1,2.0,575.0,3,3,3,238,0,0,4,2006,12.007621706806335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2226,24.0,1782,4,4,3,2,6,6,1980,1980,0.0,3,4,4,3,1,6,330.0,1,516.0,4,1,5,529,1045,0.0,0.0,1,0,2,1,3,5,8,1,1980.0,1,2.0,462.0,3,3,3,180,0,0,12,2007,11.727230067617233,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
130,50.0,7207,3,4,3,1,5,7,1958,2008,0.0,3,4,3,3,4,4,696.0,1,858.0,4,1,5,858,858,1.0,0.0,1,0,2,1,3,4,8,0,0.0,0,0.0,0.0,0,0,3,117,0,0,2,2010,11.665646551987894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1675,26.0,10943,2,4,3,2,6,5,1997,1998,0.0,4,3,4,3,1,6,930.0,1,1405.0,5,1,5,1337,1337,1.0,0.0,2,0,2,1,4,5,8,1,1997.0,3,2.0,522.0,3,3,3,0,68,0,10,2007,12.083905011555967,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2038,52.0,4330,4,4,3,1,4,6,1958,1958,0.0,3,3,2,3,1,3,681.0,5,808.0,3,1,5,838,1315,1.0,0.0,2,0,3,1,3,5,8,0,1958.0,2,2.0,436.0,3,3,3,0,0,0,2,2007,11.507912923146687,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2416,102.0,11660,3,4,3,3,6,5,2006,2006,0.0,4,3,4,3,3,1,0.0,1,1326.0,5,1,5,1326,1326,0.0,0.0,2,0,3,1,4,6,8,0,2006.0,3,2.0,427.0,3,3,3,100,0,0,7,2006,12.067901936471507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2507,30.0,3180,4,4,3,4,7,5,2005,2005,0.0,3,3,4,3,1,1,0.0,1,600.0,5,1,5,520,1200,0.0,0.0,2,1,2,1,4,4,8,0,2005.0,2,2.0,480.0,3,3,3,0,166,0,6,2006,11.925035115797062,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
269,68.87899941826643,4435,4,4,3,3,6,5,2003,2003,170.0,4,3,4,3,3,6,672.0,1,848.0,5,1,5,848,848,1.0,0.0,1,0,1,1,4,4,8,0,2003.0,3,2.0,420.0,3,3,3,140,0,0,4,2010,11.875830958659597,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
981,50.0,7689,3,4,3,2,5,8,1972,1972,0.0,3,3,4,3,3,6,720.0,4,796.0,4,1,5,796,796,0.0,1.0,1,0,2,1,3,4,8,0,1998.0,1,1.0,336.0,3,3,3,138,0,0,7,2009,11.789799338705404,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2296,68.0,8286,3,4,3,2,5,7,1977,1977,0.0,3,3,4,3,1,3,531.0,1,716.0,5,1,5,716,1432,1.0,0.0,1,1,3,1,3,6,8,1,1977.0,3,2.0,531.0,3,3,3,0,136,0,6,2007,11.964001084330445,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
940,59.0,10690,4,4,3,1,5,7,1920,1997,0.0,3,4,3,2,1,3,456.0,1,672.0,4,1,4,672,1344,0.0,0.0,1,0,3,1,3,6,8,0,1964.0,1,1.0,468.0,3,2,3,0,128,0,7,2009,11.898187865760873,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
475,71.0,7795,3,4,3,3,7,5,2004,2005,0.0,4,3,4,3,1,6,425.0,1,716.0,5,1,5,716,1432,1.0,0.0,2,1,3,1,4,6,8,1,2004.0,3,2.0,432.0,3,3,3,100,51,0,7,2009,12.146853285870204,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2404,43.0,7052,3,4,3,4,7,5,2005,2005,240.0,4,3,4,3,3,6,659.0,1,1364.0,5,1,5,1364,1364,1.0,0.0,2,0,2,1,4,6,8,1,2005.0,2,2.0,484.0,3,3,3,192,36,0,6,2006,12.1326951757254,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2491,68.87899941826643,9308,3,4,3,2,5,5,1965,1965,0.0,3,3,3,3,1,3,554.0,1,984.0,3,1,5,984,984,0.0,0.0,1,0,3,1,3,5,8,0,1965.0,1,1.0,310.0,3,3,3,0,0,0,7,2006,11.744037185933616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
601,65.0,8125,4,4,3,2,5,7,1959,1959,0.0,3,3,3,3,1,4,403.0,1,864.0,5,1,5,864,864,0.0,0.0,1,0,3,1,3,5,8,0,1960.0,1,1.0,308.0,3,3,3,0,0,0,9,2009,11.6784399034478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1640,61.0,8035,3,4,3,4,9,5,2006,2006,165.0,4,3,5,3,4,6,797.0,1,1612.0,5,1,5,1612,1612,1.0,0.0,2,0,2,1,5,6,8,1,2006.0,3,2.0,556.0,3,3,3,0,164,0,3,2007,12.675763725937607,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2926,37.0,7937,3,4,3,2,6,6,1984,1984,0.0,3,3,3,3,3,6,819.0,1,1003.0,3,1,5,1003,1003,1.0,0.0,1,0,3,1,3,6,8,0,1984.0,1,2.0,588.0,3,3,3,120,0,0,3,2006,11.86709727869084,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
653,60.0,9600,4,4,3,2,5,6,1950,1950,0.0,3,3,3,3,1,4,390.0,1,1200.0,3,1,5,1200,1200,0.0,0.0,1,0,3,1,3,6,8,0,1950.0,3,1.0,246.0,3,3,3,126,0,0,8,2009,11.774520202658689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2406,48.0,6955,3,4,3,4,7,5,2005,2006,94.0,4,3,4,3,1,1,0.0,1,1368.0,5,1,5,1368,1368,0.0,0.0,2,0,2,1,4,6,8,1,2005.0,2,2.0,474.0,3,3,3,132,35,0,9,2006,12.218495165528731,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2701,100.0,21370,4,4,3,2,5,5,1950,1950,0.0,3,3,0,0,0,0,0.0,0,0.0,3,1,4,1640,1640,0.0,0.0,1,0,3,1,3,7,7,1,1950.0,2,2.0,394.0,3,3,3,0,0,600,6,2006,11.782952602183288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1472,83.0,10126,4,4,3,3,6,5,1997,1998,0.0,3,4,4,3,4,6,1593.0,2,1838.0,5,1,5,1838,1838,2.0,0.0,2,0,2,2,3,8,8,0,1998.0,1,3.0,721.0,3,3,3,160,67,0,7,2008,12.128111104060464,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
417,24.0,2364,4,4,3,2,6,5,1978,1978,0.0,4,3,4,3,1,5,279.0,1,855.0,3,1,5,855,1456,0.0,0.0,2,1,3,1,3,6,8,1,1978.0,3,2.0,440.0,3,3,3,147,0,0,4,2009,11.83500896413934,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2664,60.0,3600,4,4,3,1,6,7,1910,1993,0.0,3,3,3,3,1,1,0.0,1,684.0,5,0,4,684,1368,0.0,0.0,1,0,3,1,3,7,8,0,1930.0,1,1.0,216.0,3,2,1,0,158,0,10,2006,11.648365035864053,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
283,52.0,8741,4,4,3,1,6,4,1945,1950,0.0,3,3,3,2,1,2,94.0,1,735.0,3,1,4,798,1487,0.0,0.0,1,1,3,1,3,7,8,1,1949.0,1,1.0,220.0,3,3,3,0,140,0,4,2010,11.635143097694476,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
302,40.0,5436,4,4,3,1,4,8,1922,2007,0.0,3,4,3,3,1,4,735.0,1,796.0,4,1,5,796,1154,1.0,0.0,1,0,3,1,4,7,8,0,1922.0,1,1.0,240.0,3,3,1,0,96,0,5,2010,11.740061037553975,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2053,65.0,14149,3,4,3,2,5,8,1964,2001,50.0,4,4,3,3,4,2,68.0,4,980.0,3,1,5,1020,1020,0.0,1.0,2,0,3,1,3,5,8,1,1970.0,1,2.0,528.0,3,3,3,0,0,0,5,2007,12.013700752882716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2662,63.0,5000,4,4,3,1,5,4,1900,1950,0.0,3,3,3,3,1,1,0.0,1,540.0,4,0,4,889,1440,0.0,0.0,1,0,3,1,3,6,8,0,1940.0,1,1.0,352.0,2,3,3,0,0,0,4,2006,11.277203131449161,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
99,24.0,2544,4,4,3,4,6,5,2005,2005,216.0,4,3,4,3,1,6,376.0,1,600.0,5,1,5,600,1236,1.0,0.0,2,1,2,1,4,4,8,0,2005.0,2,2.0,480.0,3,3,3,0,166,0,5,2010,11.931635799828413,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2674,50.0,5000,4,4,3,1,6,7,1947,1950,0.0,3,4,3,3,1,5,399.0,1,1004.0,5,1,5,1004,1664,0.0,0.0,2,0,3,1,3,7,8,2,1950.0,1,2.0,420.0,3,3,3,0,24,0,10,2006,11.976659481202367,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1218,68.87899941826643,12493,3,4,3,2,4,5,1960,1960,0.0,3,3,3,3,1,5,419.0,3,1100.0,3,1,5,1100,1100,1.0,0.0,1,0,3,1,3,6,8,1,1960.0,2,1.0,312.0,3,3,3,355,0,0,4,2008,11.856515169360303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2547,68.87899941826643,10368,3,4,3,2,6,6,1964,1964,112.0,3,3,3,3,1,5,260.0,2,1008.0,5,1,5,1488,1488,1.0,0.0,1,1,3,1,3,7,8,1,1964.0,3,2.0,430.0,3,3,3,154,60,0,4,2006,12.025749091398893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
197,53.0,6360,4,4,3,1,5,6,1942,1950,300.0,3,3,3,3,1,3,360.0,2,835.0,3,1,4,955,1453,0.0,0.0,1,1,3,1,4,7,6,2,1942.0,1,1.0,240.0,3,3,3,0,0,0,3,2010,11.790557201568507,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2091,114.0,10357,3,4,3,2,7,5,1990,1991,0.0,4,3,4,3,2,6,738.0,1,910.0,4,1,5,1442,1442,1.0,0.0,2,0,3,1,4,6,8,1,1990.0,3,2.0,719.0,3,3,3,0,244,0,5,2007,12.100156419938624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
87,68.87899941826643,9819,3,4,3,2,5,5,1967,1967,31.0,3,4,3,3,1,4,450.0,1,882.0,3,1,5,900,900,0.0,0.0,1,0,3,1,3,5,8,0,1970.0,1,1.0,280.0,3,3,3,0,0,0,2,2010,11.711776323715393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
690,80.0,7936,4,4,3,2,6,6,1963,1963,0.0,3,3,3,3,1,4,826.0,1,1045.0,3,1,5,1045,1045,1.0,0.0,1,0,3,1,3,6,8,1,1963.0,2,1.0,264.0,3,3,3,0,0,0,4,2009,11.751942365440726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2364,26.0,8773,2,4,3,2,6,5,2002,2002,0.0,4,3,4,3,1,6,951.0,1,1487.0,5,1,5,1419,1419,1.0,0.0,2,0,2,1,4,4,8,0,2002.0,3,2.0,543.0,3,3,3,196,68,0,9,2006,12.154779351142626,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2050,75.0,11235,4,4,3,2,5,5,1964,1980,30.0,3,3,4,3,3,4,785.0,1,1420.0,4,1,5,1452,1452,1.0,0.0,1,0,2,1,3,6,6,1,1964.0,1,2.0,572.0,3,3,3,92,0,0,11,2007,11.973194365119069,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
769,70.0,12886,3,4,3,2,5,6,1963,1999,0.0,3,3,4,3,3,5,444.0,1,520.0,5,1,5,1464,1464,0.0,1.0,2,0,3,1,3,6,6,1,1997.0,2,2.0,480.0,3,3,3,302,0,0,10,2009,12.072541252905653,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
